p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.9995,0.9955,0.999,0.999,0.9945,0.9995,0.997,0.996,0.998,1,1,0.9855,0.989,0.5665,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4779310344827586,Opposite,0/0/0/0/0/0/0/0,0.477931034482759/-0.477931034482759/0.477931034482759/0.477931034482759/-0.477931034482759/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1186518125,0
1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.87,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4779310344827586,Opposite,0/0/0/0/0/0/0/0,0.477931034482759/-0.477931034482759/0.477931034482759/0.477931034482759/-0.477931034482759/0.477931034482759/0.477931034482759/-0.477931034482759,1000/1000/1000/1000/1000,8/7/6/5/8,0.1189251,0
0.9085,0.906,0.916,0.8875,0.8795,0.8705,0.8665,0.7565,0.885,0.9825,0.9805,0.867,0.847,0.274,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.49827586206896546,Opposite,0/0/0/0/0/0/0/0,0.498275862068965/-0.498275862068965/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184211,0
1,0.9965,0.9995,0.9985,0.996,0.9985,0.995,0.9975,0.997,1,1,0.991,0.9895,0.6065,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.49827586206896546,Opposite,0/0/0/0/0/0/0/0,0.498275862068965/-0.498275862068965/0.498275862068965/0.498275862068965/-0.498275862068965/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118830475,0
1,0.9995,1,1,0.9995,1,0.999,1,0.999,1,1,0.999,0.999,0.8995,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.49827586206896546,Opposite,0/0/0/0/0/0/0/0,0.498275862068965/-0.498275862068965/0.498275862068965/0.498275862068965/-0.498275862068965/0.498275862068965/0.498275862068965/-0.498275862068965,1000/1000/1000/1000/1000,8/7/6/5/8,0.119079075,0
0.924,0.916,0.9325,0.902,0.898,0.8955,0.883,0.777,0.905,0.986,0.9835,0.874,0.863,0.2955,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5186206896551724,Opposite,0/0/0/0/0/0/0/0,0.518620689655172/-0.518620689655172/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118459625,0
1,0.998,1,1,1,1,1,1,1,1,1,0.9985,0.9995,0.6645,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5186206896551724,Opposite,0/0/0/0/0/0/0/0,0.518620689655172/-0.518620689655172/0.518620689655172/0.518620689655172/-0.518620689655172/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1187329125,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9275,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5186206896551724,Opposite,0/0/0/0/0/0/0/0,0.518620689655172/-0.518620689655172/0.518620689655172/0.518620689655172/-0.518620689655172/0.518620689655172/0.518620689655172/-0.518620689655172,1000/1000/1000/1000/1000,8/7/6/5/8,0.119088425,0
0.946,0.942,0.952,0.9255,0.9195,0.9145,0.908,0.82,0.927,0.994,0.9925,0.906,0.8885,0.326,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5389655172413793,Opposite,0/0/0/0/0/0/0/0,0.538965517241379/-0.538965517241379/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118513675,0
0.209,0.1505,0.1985,0.3375,0.313,0.3975,0.369,0.1645,0.4045,0.265,0.248,0.2795,0.325,0.1085,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.17275862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182594875,0
1,0.9995,1,1,0.999,1,0.9995,1,1,1,1,0.9985,1,0.7225,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5389655172413793,Opposite,0/0/0/0/0/0/0/0,0.538965517241379/-0.538965517241379/0.538965517241379/0.538965517241379/-0.538965517241379/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118751925,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9525,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5389655172413793,Opposite,0/0/0/0/0/0/0/0,0.538965517241379/-0.538965517241379/0.538965517241379/0.538965517241379/-0.538965517241379/0.538965517241379/0.538965517241379/-0.538965517241379,1000/1000/1000/1000/1000,8/7/6/5/8,0.1191489875,0
0.9635,0.9625,0.967,0.9525,0.947,0.941,0.9355,0.871,0.948,0.9965,0.9955,0.939,0.927,0.345,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.5593103448275861,Opposite,0/0/0/0/0/0/0/0,0.559310344827586/-0.559310344827586/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11851635,0
1,0.9995,1,1,0.9995,1,0.9995,1,1,1,1,0.999,0.9995,0.7625,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.5593103448275861,Opposite,0/0/0/0/0/0/0/0,0.559310344827586/-0.559310344827586/0.559310344827586/0.559310344827586/-0.559310344827586/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118873425,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.964,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.5593103448275861,Opposite,0/0/0/0/0/0/0/0,0.559310344827586/-0.559310344827586/0.559310344827586/0.559310344827586/-0.559310344827586/0.559310344827586/0.559310344827586/-0.559310344827586,1000/1000/1000/1000/1000,8/7/6/5/8,0.1193509875,0
0.9735,0.971,0.9735,0.968,0.9635,0.9605,0.9535,0.9005,0.967,0.996,0.9955,0.9545,0.9445,0.362,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.579655172413793,Opposite,0/0/0/0/0/0/0/0,0.579655172413793/-0.579655172413793/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184927875,0
1,0.999,1,1,0.9995,1,1,1,1,1,1,0.9995,0.9995,0.7725,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.579655172413793,Opposite,0/0/0/0/0/0/0/0,0.579655172413793/-0.579655172413793/0.579655172413793/0.579655172413793/-0.579655172413793/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1188538125,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.982,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.579655172413793,Opposite,0/0/0/0/0/0/0/0,0.579655172413793/-0.579655172413793/0.579655172413793/0.579655172413793/-0.579655172413793/0.579655172413793/0.579655172413793/-0.579655172413793,1000/1000/1000/1000/1000,8/7/6/5/8,0.119389525,0
0.982,0.979,0.984,0.9725,0.962,0.9675,0.9605,0.9175,0.97,0.997,0.997,0.9545,0.9445,0.404,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.6,Opposite,0/0/0/0/0/0/0/0,0.6/-0.6/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185709875,0
1,0.9995,1,1,1,1,0.9995,1,0.9995,1,1,1,0.9995,0.8345,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.6,Opposite,0/0/0/0/0/0/0/0,0.6/-0.6/0.6/0.6/-0.6/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1189958875,0
0.2265,0.1455,0.201,0.474,0.428,0.5575,0.5045,0.265,0.537,0.2265,0.2265,0.357,0.4185,0.103,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.17275862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655/0.172758620689655,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184202625,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9825,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.6,Opposite,0/0/0/0/0/0/0/0,0.6/-0.6/0.6/0.6/-0.6/0.6/0.6/-0.6,1000/1000/1000/1000/1000,8/7/6/5/8,0.1194114,0
0.1465,0.13,0.1435,0.2075,0.1935,0.234,0.221,0.0805,0.2455,0.243,0.222,0.1825,0.207,0.094,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.19310344827586207,Same -- Positive,0/0/0/0/0/0/0/0,0.193103448275862/0.193103448275862/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182036625,0
0.26,0.181,0.242,0.4085,0.378,0.4825,0.4415,0.2355,0.469,0.347,0.3275,0.328,0.3835,0.1145,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.19310344827586207,Same -- Positive,0/0/0/0/0/0/0/0,0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182294625,0
0.0625,0.06,0.063,0.0585,0.055,0.063,0.0625,0.011,0.0715,0.0625,0.0625,0.053,0.0575,0.0755,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.01,Same -- Positive,0/0/0/0/0/0/0/0,0.01/0.01/0.01/0.01/0.01/0.01/0.01/0.01,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181838625,0
0.2995,0.204,0.28,0.563,0.518,0.6545,0.5865,0.346,0.6135,0.2995,0.2995,0.4405,0.5095,0.1405,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.19310344827586207,Same -- Positive,0/0/0/0/0/0/0/0,0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862/0.193103448275862,1000/1000/1000/1000/1000,8/7/6/5/8,0.11839835,0
0.1655,0.1435,0.1665,0.2325,0.228,0.28,0.27,0.091,0.2975,0.299,0.277,0.2115,0.255,0.101,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.21344827586206896,Same -- Positive,0/0/0/0/0/0/0/0,0.213448275862069/0.213448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118228275,0
0.332,0.236,0.3145,0.4875,0.455,0.553,0.517,0.3045,0.5505,0.417,0.3925,0.3985,0.456,0.113,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.21344827586206896,Same -- Positive,0/0/0/0/0/0/0/0,0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182535125,0
0.387,0.2275,0.344,0.6645,0.6055,0.7345,0.6855,0.4605,0.713,0.387,0.387,0.5145,0.5805,0.136,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.21344827586206896,Same -- Positive,0/0/0/0/0/0/0/0,0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069/0.213448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.118412825,0
0.1905,0.172,0.199,0.2795,0.266,0.309,0.2985,0.128,0.3315,0.36,0.3315,0.244,0.276,0.107,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.23379310344827584,Same -- Positive,0/0/0/0/0/0/0/0,0.233793103448276/0.233793103448276/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182724375,0
0.397,0.2765,0.366,0.565,0.5305,0.6355,0.6015,0.369,0.6365,0.504,0.48,0.456,0.528,0.137,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.23379310344827584,Same -- Positive,0/0/0/0/0/0/0/0,0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118397325,0
0.4795,0.3005,0.4455,0.748,0.696,0.818,0.757,0.5585,0.777,0.4795,0.4795,0.604,0.665,0.161,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.23379310344827584,Same -- Positive,0/0/0/0/0/0/0/0,0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276/0.233793103448276,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183796,0
0.219,0.2035,0.226,0.32,0.307,0.3715,0.356,0.1745,0.406,0.427,0.406,0.295,0.343,0.1015,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.25413793103448273,Same -- Positive,0/0/0/0/0/0/0/0,0.254137931034483/0.254137931034483/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11820765,0
0.489,0.3485,0.4575,0.642,0.591,0.698,0.651,0.4695,0.6845,0.5935,0.567,0.5235,0.583,0.1615,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.25413793103448273,Same -- Positive,0/0/0/0/0/0/0/0,0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118356025,0
0.5595,0.343,0.5125,0.813,0.7525,0.8745,0.8195,0.6385,0.833,0.5595,0.5595,0.6555,0.713,0.153,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.25413793103448273,Same -- Positive,0/0/0/0/0/0/0/0,0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483/0.254137931034483,1000/1000/1000/1000/1000,8/7/6/5/8,0.118357475,0
0.0665,0.069,0.072,0.0555,0.0515,0.0655,0.059,0.015,0.0715,0.067,0.054,0.0475,0.0545,0.073,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.03034482758620689,Same -- Positive,0/0/0/0/0/0/0/0,0.0303448275862069/0.0303448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181776625,0
0.247,0.223,0.253,0.365,0.3605,0.4145,0.4045,0.2065,0.45,0.487,0.4635,0.34,0.3895,0.124,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.27448275862068966,Same -- Positive,0/0/0/0/0/0/0/0,0.27448275862069/0.27448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182422125,0
0.5575,0.409,0.5305,0.71,0.6725,0.776,0.73,0.543,0.76,0.657,0.6475,0.607,0.669,0.1805,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.27448275862068966,Same -- Positive,0/0/0/0/0/0/0/0,0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118419675,0
0.671,0.443,0.631,0.8885,0.8475,0.93,0.9005,0.7565,0.914,0.671,0.671,0.7585,0.8125,0.2085,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.27448275862068966,Same -- Positive,0/0/0/0/0/0/0/0,0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069/0.27448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.118485925,0
0.293,0.259,0.299,0.4195,0.4,0.4625,0.448,0.236,0.494,0.54,0.516,0.3815,0.434,0.1135,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.29482758620689653,Same -- Positive,0/0/0/0/0/0/0/0,0.294827586206897/0.294827586206897/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118286875,0
0.646,0.4845,0.613,0.7795,0.7395,0.8295,0.7945,0.639,0.819,0.743,0.728,0.6745,0.727,0.1915,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.29482758620689653,Same -- Positive,0/0/0/0/0/0/0/0,0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183174875,0
0.7575,0.5325,0.714,0.915,0.883,0.9505,0.9195,0.823,0.93,0.7575,0.7575,0.808,0.8505,0.2225,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.29482758620689653,Same -- Positive,0/0/0/0/0/0/0/0,0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897/0.294827586206897,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185402375,0
0.359,0.329,0.375,0.487,0.478,0.534,0.5225,0.3055,0.555,0.597,0.5805,0.4465,0.494,0.1295,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.31517241379310346,Same -- Positive,0/0/0/0/0/0/0/0,0.315172413793103/0.315172413793103/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182612875,0
0.7355,0.573,0.6985,0.839,0.819,0.8825,0.856,0.7205,0.874,0.826,0.821,0.7515,0.801,0.2125,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.31517241379310346,Same -- Positive,0/0/0/0/0/0/0/0,0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118477225,0
0.838,0.587,0.7895,0.952,0.9305,0.9715,0.954,0.885,0.959,0.838,0.838,0.864,0.902,0.235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.31517241379310346,Same -- Positive,0/0/0/0/0/0/0/0,0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103/0.315172413793103,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184812,0
0.4105,0.383,0.42,0.5765,0.566,0.6165,0.6085,0.367,0.645,0.68,0.6615,0.545,0.5865,0.1505,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3355172413793103,Same -- Positive,0/0/0/0/0/0/0/0,0.33551724137931/0.33551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183487875,0
0.0645,0.06,0.068,0.069,0.0665,0.0835,0.076,0.0155,0.0905,0.063,0.0525,0.064,0.0715,0.0895,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.03034482758620689,Same -- Positive,0/0/0/0/0/0/0/0,0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181704875,0
0.802,0.633,0.7695,0.894,0.863,0.9195,0.8945,0.795,0.9085,0.8705,0.863,0.813,0.8485,0.2315,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3355172413793103,Same -- Positive,0/0/0/0/0/0/0/0,0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184451875,0
0.8825,0.6815,0.8575,0.9695,0.951,0.9825,0.9675,0.9225,0.9725,0.8825,0.8825,0.904,0.929,0.2995,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3355172413793103,Same -- Positive,0/0/0/0/0/0/0/0,0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931/0.33551724137931,1000/1000/1000/1000/1000,8/7/6/5/8,0.118645125,0
0.4935,0.4625,0.501,0.646,0.624,0.6915,0.672,0.4475,0.7125,0.7535,0.741,0.595,0.644,0.161,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3558620689655172,Same -- Positive,0/0/0/0/0/0/0/0,0.355862068965517/0.355862068965517/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182892125,0
0.865,0.713,0.8415,0.934,0.906,0.955,0.935,0.865,0.946,0.915,0.9115,0.862,0.89,0.2625,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3558620689655172,Same -- Positive,0/0/0/0/0/0/0/0,0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185088125,0
0.9305,0.762,0.9115,0.9815,0.973,0.9915,0.988,0.9545,0.991,0.9305,0.9305,0.941,0.962,0.302,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3558620689655172,Same -- Positive,0/0/0/0/0/0/0/0,0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517/0.355862068965517,1000/1000/1000/1000/1000,8/7/6/5/8,0.1186143875,0
0.5455,0.5085,0.562,0.682,0.671,0.7145,0.714,0.504,0.742,0.803,0.793,0.6505,0.696,0.1705,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3762068965517241,Same -- Positive,0/0/0/0/0/0/0/0,0.376206896551724/0.376206896551724/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181981375,0
0.909,0.79,0.8875,0.9585,0.9395,0.972,0.959,0.9105,0.9695,0.9525,0.951,0.908,0.9295,0.2775,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3762068965517241,Same -- Positive,0/0/0/0/0/0/0/0,0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184696875,0
0.9605,0.8295,0.948,0.994,0.9825,0.997,0.991,0.978,0.993,0.9605,0.9605,0.964,0.976,0.349,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3762068965517241,Same -- Positive,0/0/0/0/0/0/0/0,0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724/0.376206896551724,1000/1000/1000/1000/1000,8/7/6/5/8,0.11872785,0
0.565,0.5405,0.5865,0.733,0.7165,0.761,0.742,0.5335,0.783,0.8225,0.819,0.6955,0.7335,0.176,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.396551724137931,Same -- Positive,0/0/0/0/0/0/0/0,0.396551724137931/0.396551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118318875,0
0.9385,0.834,0.922,0.9715,0.958,0.982,0.9685,0.9415,0.9755,0.963,0.966,0.9335,0.9515,0.347,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.396551724137931,Same -- Positive,0/0/0/0/0/0/0/0,0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185081625,0
0.0545,0.057,0.0635,0.073,0.0705,0.0935,0.0895,0.017,0.101,0.0545,0.0545,0.0625,0.0795,0.072,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.03034482758620689,Same -- Positive,0/0/0/0/0/0/0/0,0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069/0.0303448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182269875,0
0.982,0.887,0.9765,0.9975,0.994,0.999,0.9975,0.9895,0.998,0.982,0.982,0.9835,0.99,0.376,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.396551724137931,Same -- Positive,0/0/0/0/0/0/0/0,0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931/0.396551724137931,1000/1000/1000/1000/1000,8/7/6/5/8,0.1187790125,0
